url_list,movie_names,kr_movie_names,director_list,main_actor_list,ntz_score_list,ntz_count_list,running_time_list
/movie/bi/mi/basic.nhn?code=120759,스틸 앨리스,스틸 앨리스,"리처드 글랫저, 워시 웨스트모어랜드","줄리안 무어, 알렉 볼드윈, 크리스틴 스튜어트",8.52,846,101
/movie/bi/mi/basic.nhn?code=50749,걸어도 걸어도,걸어도 걸어도,고레에다 히로카즈,"키키 키린, 아베 히로시, 나츠카와 유이",8.63,693,114
/movie/bi/mi/basic.nhn?code=78294,다이노 타임,다이노 타임,"최윤석, 존 카프카","멜라니 그리피스 목소리), 제인 린치 목소리), 윌리암 볼드윈",8.42,719,85
/movie/bi/mi/basic.nhn?code=133223,노아의 방주: 남겨진 녀석들,노아의 방주: 남겨진 녀석들,토비 젠켈,"김하영, 배진홍, 윤세웅",8.27,603,85
/movie/bi/mi/basic.nhn?code=122197,홈,홈,팀 존슨,"짐 파슨스, 리아나, 제니퍼 로페즈",8.35,796,94
/movie/bi/mi/basic.nhn?code=133169,빌리와 용감한 녀석들 3,빌리와 용감한 녀석들 3,척 파워스,"엄상현, 조현정, 숀 애스틴",8.18,467,80
/movie/bi/mi/basic.nhn?code=44911,무뢰한,무뢰한,오승욱,"전도연, 김남길, 박성웅",7.87,3719,118
/movie/bi/mi/basic.nhn?code=112236,젊은 엄마,젊은 엄마,공자관,"이은미, 주인철, 민정",8.02,346,83
/movie/bi/mi/basic.nhn?code=122535,악의 연대기,악의 연대기,백운학,"손현주), 마동석, 최다니엘",7.6,7398,102
/movie/bi/mi/basic.nhn?code=30300,스타워즈 에피소드 2 - 클론의 습격,스타워즈 에피소드 2 - 클론의 습격,조지 루카스,"이완 맥그리거, 나탈리 포트만, 헤이든 크리스텐슨",7.77,645,142
/movie/bi/mi/basic.nhn?code=98447,님포매니악 볼륨2,님포매니악 볼륨2,라스 폰 트리에,"샤를로뜨 갱스부르, 샤이아 라보프, 우마 서먼",7.75,453,123
/movie/bi/mi/basic.nhn?code=127364,기생수 파트2,기생수 파트2,야마자키 다카시,"소메타니 쇼타, 아베 사다오, 후카츠 에리",7.48,781,118
/movie/bi/mi/basic.nhn?code=118408,연애의 맛,연애의 맛,김아론,"오지호, 강예원",7.36,1517,101
/movie/bi/mi/basic.nhn?code=122193,신은 죽지 않았다,신은 죽지 않았다,해롤드 크론크,"쉐인 하퍼, 케빈 소보, 트리샤 라파체",7.01,807,113
/movie/bi/mi/basic.nhn?code=10341,위대한 독재자,위대한 독재자,찰리 채플린,"찰리 채플린, 파울레트 고다드",9.24,381,126
/movie/bi/mi/basic.nhn?code=10022,록키 2,록키 2,실베스터 스탤론,실베스터 스탤론,9.1,377,121
/movie/bi/mi/basic.nhn?code=102272,연평해전,연평해전,김학순,"김무열, 진구, 이현우",9.01,29931,130
/movie/bi/mi/basic.nhn?code=11141,진용,진용,정소동,"장이머우, 공리, 우영광",9.03,366,97
/movie/bi/mi/basic.nhn?code=102934,차일드 44,차일드 44,다니엘 에스피노사,"톰 하디, 게리 올드만, 조엘 킨나만",8.16,607,137
/movie/bi/mi/basic.nhn?code=92312,쉐프,쉐프,다니엘 코헨,"장 르노, 미카엘 윤, 라파엘 아고귀에",8.8,393,85
/movie/bi/mi/basic.nhn?code=98483,써드 퍼슨,써드 퍼슨,폴 해기스,"리암 니슨, 밀라 쿠니스, 애드리언 브로디",8.37,474,122
/movie/bi/mi/basic.nhn?code=115955,들개,들개,김정훈,"변요한, 박정민",8.33,485,102
/movie/bi/mi/basic.nhn?code=94300,러스트 앤 본,러스트 앤 본,자크 오디아르,"마리옹 꼬띠아르 , 마티아스 쇼에나에츠, 아만드 버저",8.43,407,120
/movie/bi/mi/basic.nhn?code=26350,해피 엔드,해피 엔드,정지우,"최민식, 전도연, 주진모",8.29,467,99
/movie/bi/mi/basic.nhn?code=132665,심야식당,심야식당,마츠오카 조지,"코바야시 카오루, 오다기리 죠",8.14,1445,120
/movie/bi/mi/basic.nhn?code=118994,피치 퍼펙트: 언프리티 걸즈,피치 퍼펙트: 언프리티 걸즈,엘리자베스 뱅크스,"안나 켄드릭, 헤일리 스테인펠드, 레벨 윌슨",7.0,661,114
/movie/bi/mi/basic.nhn?code=74485,극장판 도라에몽: 진구의 인어대해전,극장판 도라에몽: 진구의 인어대해전,쿠스바 코조,"미즈타 와사비, 오오하라 메구미, 카카즈 유미",8.13,304,98
/movie/bi/mi/basic.nhn?code=122120,극비수사,극비수사,곽경택,"김윤석, 유해진",8.09,7458,108
/movie/bi/mi/basic.nhn?code=67786,쥬라기 월드,쥬라기 월드,콜린 트레보로우,"크리스 프랫, 브라이스 달라스 하워드, 빈센트 도노프리오",7.88,18112,125
/movie/bi/mi/basic.nhn?code=130342,한여름의 판타지아,한여름의 판타지아,장건재,"김새벽, 이와세 료, 임형국",7.81,890,97
/movie/bi/mi/basic.nhn?code=90596,샌 안드레아스,샌 안드레아스,브래드 페이튼,"드웨인 존슨, 알렉산드라 다드다리오, 칼라 구기노",7.61,5693,114
/movie/bi/mi/basic.nhn?code=94897,소수의견,소수의견,김성제,"윤계상, 유해진, 김옥빈",7.97,3815,126
/movie/bi/mi/basic.nhn?code=113230,위아영,위아영,노아 바움백,"벤 스틸러, 나오미 왓츠, 아만다 사이프리드",7.38,487,97
/movie/bi/mi/basic.nhn?code=104426,19곰 테드 2,19곰 테드 2,세스 맥팔레인,"마크 월버그, 아만다 사이프리드, 세스 맥팔레인",7.36,977,115
/movie/bi/mi/basic.nhn?code=111629,고스톱 살인,고스톱 살인,김준권,"이승준, 김홍파, 권남희",7.46,376,100
/movie/bi/mi/basic.nhn?code=115622,인사이드 아웃,인사이드 아웃,피트 닥터,"에이미 포엘러, 필리스 스미스, 민디 캘링",9.08,18247,102
/movie/bi/mi/basic.nhn?code=121048,암살,암살,최동훈,"전지현, 이정재, 하정우",8.97,41082,139
/movie/bi/mi/basic.nhn?code=134845,극장판 요괴워치: 탄생의 비밀이다냥!,극장판 요괴워치: 탄생의 비밀이다냥!,"타카하시 시게하루, 우시로 신지","박경혜, 김현지, 홍범기",8.79,2019,97
/movie/bi/mi/basic.nhn?code=127321,우먼 인 골드,우먼 인 골드,사이먼 커티스,"헬렌 미렌, 라이언 레이놀즈, 다니엘 브륄",8.88,1205,109
/movie/bi/mi/basic.nhn?code=95541,미션 임파서블: 로그네이션,미션 임파서블: 로그네이션,크리스토퍼 맥쿼리,"톰 크루즈, 제레미 레너, 사이먼 페그",8.75,14629,131
/movie/bi/mi/basic.nhn?code=109626,러덜리스,러덜리스,윌리암 H. 머시,"빌리 크루덥, 안톤 옐친",8.77,855,105
/movie/bi/mi/basic.nhn?code=17744,데드 맨 워킹,데드 맨 워킹,팀 로빈스,"수잔 서랜든, 숀 펜",8.56,348,122
/movie/bi/mi/basic.nhn?code=114260,다크 플레이스,다크 플레이스,질스 파겟-브레너,"샤를리즈 테론, 니콜라스 홀트, 클로이 모레츠",7.65,756,113
/movie/bi/mi/basic.nhn?code=113351,미니언즈,미니언즈,"카일 발다, 피에르 꼬팽","피에르 꼬팽, 마이클 키튼, 산드라 블록",7.94,7862,91
/movie/bi/mi/basic.nhn?code=17885,매드니스,매드니스,존 카펜터,"샘 닐, 줄리 카르멘, 주겐 프로크노",8.02,411,95
/movie/bi/mi/basic.nhn?code=61700,극장판 포켓몬스터 AG : 포켓몬레인저와 바다의 왕자 마나피,극장판 포켓몬스터 AG : 포켓몬레인저와 바다의 왕자 마나피,유야마 쿠니히코,"엄상현, 이선호, 지미애",7.84,478,107
/movie/bi/mi/basic.nhn?code=112031,오싱,오싱,토가시 신,"하마다 코코네, 우에토 아야), 이나가키 고로)",7.9,322,109
/movie/bi/mi/basic.nhn?code=69956,터미네이터 제니시스,터미네이터 제니시스,앨런 테일러,"아놀드 슈왈제네거, 제이슨 클락, 에밀리아 클라크",7.69,9509,125
/movie/bi/mi/basic.nhn?code=125421,픽셀,픽셀,크리스 콜럼버스,"아담 샌들러, 케빈 제임스, 미셸 모나한",7.6,3620,106
/movie/bi/mi/basic.nhn?code=103765,아더 우먼,아더 우먼,닉 카사베츠,"카메론 디아즈, 레슬리 만, 케이트 업톤",7.4,356,109
/movie/bi/mi/basic.nhn?code=13967,석양의 무법자 ,석양에 돌아오다,세르지오 레오네,클린트 이스트우드,9.23,390,161
/movie/bi/mi/basic.nhn?code=115977,베테랑,베테랑,류승완,"황정민, 유아인, 유해진",9.01,40966,123
/movie/bi/mi/basic.nhn?code=126389,무서운 집,무서운 집,양병간,구윤희,8.89,2200,98
/movie/bi/mi/basic.nhn?code=81890,진링의 13소녀,진링의 13소녀,장이머우,"크리스찬 베일, 니니",8.98,571,146
/movie/bi/mi/basic.nhn?code=129406,미쓰 와이프,미쓰 와이프,강효진,"엄정화, 송승헌",8.94,6943,125
/movie/bi/mi/basic.nhn?code=126386,고녀석 맛나겠다2 : 함께라서 행복해,고녀석 맛나겠다2 : 함께라서 행복해,"최경석, 노나카 카즈미","엄상현, 시영준, 안장혁",8.42,718,80
/movie/bi/mi/basic.nhn?code=34598,란도리,란도리,모리 준이치,"쿠보즈카 요스케, 코유키, 나이토 타카시",8.77,330,125
/movie/bi/mi/basic.nhn?code=134136,명탐정 코난 : 화염의 해바라기,명탐정 코난 : 화염의 해바라기,시즈노 코분,"김선혜, 강수진, 신용우",8.45,2039,112
/movie/bi/mi/basic.nhn?code=129459,리틀 포레스트: 여름과 가을,리틀 포레스트: 여름과 가을,모리 준이치,"하시모토 아이, 마츠오카 마유, 미우라 타카히로",8.39,593,111
/movie/bi/mi/basic.nhn?code=20308,아키라,아키라,오토모 가츠히로,"이와타 미츠오, 사사키 노조무",8.36,745,124
/movie/bi/mi/basic.nhn?code=118323,성실한 나라의 앨리스,성실한 나라의 앨리스,안국진,이정현,8.42,2123,90
/movie/bi/mi/basic.nhn?code=131384,종이 달,종이 달,요시다 다이하치,"미야자와 리에, 이케마츠 소스케, 오오시마 유코",7.94,672,126
/movie/bi/mi/basic.nhn?code=129050,뷰티 인사이드,뷰티 인사이드,백종열,"한효주, 김대명, 도지한",7.77,13818,127
/movie/bi/mi/basic.nhn?code=101999,모스트 원티드 맨,모스트 원티드 맨,안톤 코르빈,"필립 세이모어 호프만, 레이첼 맥아담스, 윌렘 대포",7.72,429,121
/movie/bi/mi/basic.nhn?code=117802,아메리칸 울트라,아메리칸 울트라,니마 누리자데,"제시 아이젠버그, 크리스틴 스튜어트, 코니 브리튼",6.9,1756,95
/movie/bi/mi/basic.nhn?code=84217,오드 토머스,오드 토머스,스티븐 소머즈,"안톤 옐친, 윌렘 대포, 애디슨 팀린",7.87,668,97
/movie/bi/mi/basic.nhn?code=93008,다이애나,다이애나,올리버 히르비겔,나오미 왓츠,7.44,294,112
/movie/bi/mi/basic.nhn?code=10002,빽 투 더 퓨쳐,빽 투 더 퓨쳐,로버트 저메키스,"마이클 J. 폭스, 크리스토퍼 로이드, 리 톰슨",9.4,3111,120
/movie/bi/mi/basic.nhn?code=10647,특전 유보트,특전 유보트,볼프강 페터젠,"주겐 프로크노, 클라우스 웨네먼, 허버트 그로네메이어",9.2,374,210
/movie/bi/mi/basic.nhn?code=140711,보루토 - 나루토 더 무비,보루토 - 나루토 더 무비,야마시타 히로유키,"산페이 유코, 키쿠치 코코로, 타케우치 준코",9.21,1444,95
/movie/bi/mi/basic.nhn?code=10003,빽 투 더 퓨쳐 2,빽 투 더 퓨쳐 2,로버트 저메키스,"마이클 J. 폭스, 크리스토퍼 로이드",9.24,1028,107
/movie/bi/mi/basic.nhn?code=10004,빽 투 더 퓨쳐 3,빽 투 더 퓨쳐 3,로버트 저메키스,"마이클 J. 폭스, 크리스토퍼 로이드, 메리 스틴버겐",9.12,715,117
/movie/bi/mi/basic.nhn?code=19031,러브레터,러브레터,이와이 슌지,나카야마 미호,9.11,6024,117
/movie/bi/mi/basic.nhn?code=11572,천녀유혼 3 - 도도도,천녀유혼 3 - 도도도,정소동,"왕조현, 양조위, 장학우",8.97,369,105
/movie/bi/mi/basic.nhn?code=133402,피케이: 별에서 온 얼간이,피케이: 별에서 온 얼간이,라지쿠마르 히라니,"아미르 칸, 산제이 더트, 아누쉬카 샤르마",9.12,944,129
/movie/bi/mi/basic.nhn?code=121788,내부자들,내부자들,우민호,"이병헌, 조승우, 백윤식",8.99,25008,130
/movie/bi/mi/basic.nhn?code=118917,인턴,인턴,낸시 마이어스,"앤 해서웨이, 로버트 드 니로",8.99,14014,121
/movie/bi/mi/basic.nhn?code=147001,내부자들: 디 오리지널 ,내부자들: 디 오리지널,우민호,"이병헌, 조승우, 백윤식",9.04,7369,180
/movie/bi/mi/basic.nhn?code=130957,스트레이트 아웃 오브 컴턴,스트레이트 아웃 오브 컴턴,F. 게리 그레이,"오셔 잭슨 주니어, 코리 호킨스, 제이슨 밋첼",8.84,801,147
/movie/bi/mi/basic.nhn?code=26348,부에나 비스타 소셜 클럽,부에나 비스타 소셜 클럽,빔 벤더스,"콤파이 세군도, 이브라임 페레르, 오마라 포르투온도",8.77,626,105
/movie/bi/mi/basic.nhn?code=115296,대니 콜린스,대니 콜린스,댄 포겔맨,"알 파치노, 아네트 베닝, 제니퍼 가너",8.81,573,106
/movie/bi/mi/basic.nhn?code=137010,포켓몬 더 무비 XY 후파: 광륜의 초마신,포켓몬 더 무비 XY 후파: 광륜의 초마신,유야마 쿠니히코,"여민정, 이광수, 이선호",8.75,1314,80
/movie/bi/mi/basic.nhn?code=132991,미라클 벨리에,미라클 벨리에,에릭 라티고,"루안 에머라, 카린 비아르, 프랑수아 다미앙",8.85,968,105
/movie/bi/mi/basic.nhn?code=143253,뽀로로 극장판 컴퓨터 왕국 대모험,뽀로로 극장판 컴퓨터 왕국 대모험,박영균,"이선, 이미자, 함수정",8.8,2590,62
/movie/bi/mi/basic.nhn?code=132610,바닷마을 다이어리,바닷마을 다이어리,고레에다 히로카즈,"아야세 하루카, 나가사와 마사미, 카호",8.74,2303,128
/movie/bi/mi/basic.nhn?code=114265,어린왕자,어린왕자,마크 오스본,"제프 브리지스, 레이첼 맥아담스, 매켄지 포이",8.65,3506,106
/movie/bi/mi/basic.nhn?code=134134,괴물의 아이,괴물의 아이,호소다 마모루,"야쿠쇼 코지, 미야자키 아오이 목소리), 소메타니 쇼타 목소리)",8.54,1816,119
/movie/bi/mi/basic.nhn?code=139523,앙: 단팥 인생 이야기,앙: 단팥 인생 이야기,가와세 나오미,"키키 키린, 나가세 마사토시, 우치다 카라",8.9,858,113
/movie/bi/mi/basic.nhn?code=92064,앤트맨,앤트맨,페이튼 리드,"폴 러드, 마이클 더글라스, 에반젤린 릴리",8.62,8739,117
/movie/bi/mi/basic.nhn?code=122596,몬스터 호텔 2,몬스터 호텔 2,젠디 타타코브스키,"아담 샌들러, 셀레나 고메즈, 케빈 제임스",8.59,5438,89
/movie/bi/mi/basic.nhn?code=124201,탐정 : 더 비기닝,탐정 : 더 비기닝,김정훈,"권상우, 성동일",8.46,8620,120
/movie/bi/mi/basic.nhn?code=100926,니코: 산타비행단의 모험,니코: 산타비행단의 모험,"캐리 주스넌, 요르겐 레르담",카리 히타라티,8.41,292,76
/movie/bi/mi/basic.nhn?code=140895,러브 라이브! 더 스쿨 아이돌 무비,러브 라이브! 더 스쿨 아이돌 무비,쿄고쿠 타카히코,"닛타 에미, 난죠 요시노, 우치다 아야",8.52,2567,99
/movie/bi/mi/basic.nhn?code=81967,사우스포,사우스포,안톤 후쿠아,"제이크 질렌할, 레이첼 맥아담스, 우나 로렌스",8.54,976,124
/movie/bi/mi/basic.nhn?code=125405,하늘을 걷는 남자,하늘을 걷는 남자,로버트 저메키스,"조셉 고든 레빗, 벤 킹슬리, 샬롯 르 본",8.42,1701,123
/movie/bi/mi/basic.nhn?code=129333,스파이 브릿지,스파이 브릿지,스티븐 스필버그,"톰 행크스, 마크 라이런스, 오스틴 스토웰",8.44,1664,141
/movie/bi/mi/basic.nhn?code=134685,극장판 도라에몽: 진구의 우주영웅기~스페이스 히어로즈~,극장판 도라에몽: 진구의 우주영웅기~스페이스 히어로즈~,오오스기 요시히로,"미즈타 와사비, 오오하라 메구미 목소리), 카카즈 유미",8.34,373,100
/movie/bi/mi/basic.nhn?code=129049,마션,마션,리들리 스콧,"맷 데이먼, 제시카 차스테인, 세바스찬 스탠",8.42,15648,144
/movie/bi/mi/basic.nhn?code=140139,뮨: 달의 요정,뮨: 달의 요정,"알렉상드르 헤보얀, 베노이트 필립폰","조슈아 j. 발라드, 오마 사이, 트레버 드볼",8.37,1020,85
/movie/bi/mi/basic.nhn?code=52996,소라닌,소라닌,미키 타카히로,"코라 켄고, 미야자키 아오이",8.38,327,125
/movie/bi/mi/basic.nhn?code=135807,극장판 파워레인저 트레인포스VS 다이노포스 THE MOVIE,극장판 파워레인저 트레인포스VS 다이노포스 THE MOVIE,와타나베 카츠야,"심규혁, 이인석, 강시현",8.41,526,60
/movie/bi/mi/basic.nhn?code=130943,위아 유어 프렌즈,위아 유어 프렌즈,맥스 조셉,"잭 에프론, 에밀리 라타이코프스키",8.54,465,96
/movie/bi/mi/basic.nhn?code=120157,검은 사제들,검은 사제들,장재현,"김윤석, 강동원",8.32,21506,108
/movie/bi/mi/basic.nhn?code=108043,월스트리트: 분노의 복수,월스트리트: 분노의 복수,우베 볼,"도미닉 퍼셀, 에린 카프럭, 에드워드 펄롱",8.27,393,98
/movie/bi/mi/basic.nhn?code=125466,시카리오: 암살자의 도시,시카리오: 암살자의 도시,드니 빌뇌브,"에밀리 블런트, 베니시오 델 토로, 조슈 브롤린",8.3,3345,121
/movie/bi/mi/basic.nhn?code=114225,하트 오브 더 씨,하트 오브 더 씨,론 하워드,"크리스 헴스워스, 킬리언 머피, 벤 위쇼",8.18,2458,121
/movie/bi/mi/basic.nhn?code=121922,사도,사도,이준익,"송강호, 유아인, 문근영",8.26,21489,125
/movie/bi/mi/basic.nhn?code=90591,맨 프롬 UNCLE,맨 프롬 UNCLE,가이 리치,"헨리 카빌, 아미 해머, 알리시아 비칸데르",8.2,1341,116
/movie/bi/mi/basic.nhn?code=129408,메이즈 러너: 스코치 트라이얼,메이즈 러너: 스코치 트라이얼,웨스 볼,"딜런 오브라이언, 토마스 생스터, 카야 스코델라리오",8.07,10225,132
/movie/bi/mi/basic.nhn?code=140199,지금은맞고그때는틀리다,지금은맞고그때는틀리다,홍상수,"정재영, 김민희",6.46,2745,121
/movie/bi/mi/basic.nhn?code=100647,히말라야,히말라야,이석훈,"황정민, 정우",7.98,20651,124
/movie/bi/mi/basic.nhn?code=127496,대호,대호,박훈정,최민식,8.01,10657,139
/movie/bi/mi/basic.nhn?code=122469,히트맨: 에이전트 47,히트맨: 에이전트 47,알렉산더 바흐,"루퍼트 프렌드, 한나 웨어, 재커리 퀸토",7.9,1153,98
/movie/bi/mi/basic.nhn?code=99671,결혼하지 않아도 괜찮을까,결혼하지 않아도 괜찮을까,미노리카와 오사무,"시바사키 코우, 마키 요코, 테라지마 시노부",8.04,413,106
/movie/bi/mi/basic.nhn?code=31153,버티칼 리미트,버티칼 리미트,마틴 캠벨,"크리스 오도넬, 빌 팩스톤, 로빈 튜니",8.07,375,124
/movie/bi/mi/basic.nhn?code=120793,더 랍스터,더 랍스터,요르고스 란티모스,"콜린 파렐, 레이첼 와이즈, 레아 세이두",7.89,1579,118
/movie/bi/mi/basic.nhn?code=97693,고령화 가족,고령화 가족,송해성,"박해일, 윤제문, 공효진",8.16,5196,112
/movie/bi/mi/basic.nhn?code=113364,맥베스,맥베스,저스틴 커젤,"마이클 패스벤더, 마리옹 꼬띠아르",7.82,1289,113
/movie/bi/mi/basic.nhn?code=119431,팬,팬,조 라이트,"휴 잭맨, 가렛 헤드룬드, 루니 마라",7.76,1041,111
/movie/bi/mi/basic.nhn?code=129051,성난 변호사,성난 변호사,허종호,"이선균, 김고은, 임원희",7.81,4030,117
/movie/bi/mi/basic.nhn?code=34486,나쁜 녀석들 2,나쁜 녀석들 2,마이클 베이,"마틴 로렌스, 윌 스미스",8.16,375,143
/movie/bi/mi/basic.nhn?code=118954,아델라인 : 멈춰진 시간,아델라인 : 멈춰진 시간,리 톨랜드 크리거,"블레이크 라이블리, 미치엘 휘즈먼",8.17,962,112
/movie/bi/mi/basic.nhn?code=99748,스누피:더 피너츠 무비,스누피:더 피너츠 무비,스티브 마티노,"빌 멜렌데즈, 노아 스납",7.91,1091,93
/movie/bi/mi/basic.nhn?code=121094,아이돌 마스터 무비 : 빛의 저편으로!,아이돌 마스터 무비 : 빛의 저편으로!,니시고리 아츠시,"나카무라 에리코, 하세가와 아키코, 이마이 아사미",7.85,523,121
/movie/bi/mi/basic.nhn?code=100072,스타워즈: 깨어난 포스,스타워즈: 깨어난 포스,J.J. 에이브럼스,"데이지 리들리, 존 보예가, 오스카 아이삭",7.75,12776,135
/movie/bi/mi/basic.nhn?code=118376,셀프리스,셀프/리스,타셈 싱,"라이언 레이놀즈, 매튜 구드, 벤 킹슬리",7.76,1308,117
/movie/bi/mi/basic.nhn?code=107921,미하엘 콜하스의 선택,미하엘 콜하스의 선택,아르노 데 팔리에르,"매즈 미켈슨, 브루노 간츠, 폴 바르텔",7.8,340,122
/movie/bi/mi/basic.nhn?code=130755,어떤살인,어떤살인,안용훈,"윤소이, 신현빈, 임서주",7.52,799,107
/movie/bi/mi/basic.nhn?code=100643,헝거게임 : 더 파이널,헝거게임 : 더 파이널,프란시스 로렌스,"제니퍼 로렌스, 조쉬 허처슨, 리암 헴스워스",7.63,3514,137
/movie/bi/mi/basic.nhn?code=127449,마돈나,마돈나,신수원,"서영희, 권소현, 김영민",7.74,405,120
/movie/bi/mi/basic.nhn?code=118952,에베레스트,에베레스트,발타자르 코루마쿠르,"제이슨 클락, 제이크 질렌할, 조슈 브롤린",7.6,1624,121
/movie/bi/mi/basic.nhn?code=95327,이스케이프,이스케이프,존 에릭 도들,"오웬 윌슨, 피어스 브로스넌, 레이크 벨",7.59,1120,103
/movie/bi/mi/basic.nhn?code=93691,프로즌 그라운드,프로즌 그라운드,스콧 워커,"니콜라스 케이지, 존 쿠삭, 바네사 허진스",7.44,331,90
/movie/bi/mi/basic.nhn?code=118346,더 리치,더 리치,진-밥티스트 레오네티,"마이클 더글라스, 제레미 어바인, 한나 맹간 로렌스",7.22,368,92
/movie/bi/mi/basic.nhn?code=10448,오즈의 마법사,오즈의 마법사,빅터 플레밍,"주디 갈랜드, 프랭크 모건, 레이 볼거",9.14,371,112
/movie/bi/mi/basic.nhn?code=147001,내부자들: 디 오리지널,내부자들: 디 오리지널,우민호,"이병헌, 조승우, 백윤식",9.04,7369,180
/movie/bi/mi/basic.nhn?code=64961,집오리와 들오리의 코인로커,집오리와 들오리의 코인로커,나카무라 요시히로,"에이타, 마츠다 류헤이, 하마다 가쿠",8.8,306,110
/movie/bi/mi/basic.nhn?code=137281,짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,하시모토 마사카즈,"야지마 아키코, 후지와라 케이지, 나라하시 미키",8.69,1048,104
/movie/bi/mi/basic.nhn?code=109910,굿 다이노,굿 다이노,피터 손,"레이몬드 오초아, 제프리 라이트, 프란시스 맥도맨드",8.78,5315,101
/movie/bi/mi/basic.nhn?code=136821,"로봇, 소리","로봇, 소리",이호재,"이성민), 이희준, 이하늬",8.47,4044,117
/movie/bi/mi/basic.nhn?code=97692,쿵푸팬더3,쿵푸팬더3,"여인영, 알레산드로 칼로니","잭 블랙, 안젤리나 졸리, 더스틴 호프만",8.63,9558,95
/movie/bi/mi/basic.nhn?code=136686,오빠생각,오빠생각,이한,"임시완, 고아성",8.51,5554,124
/movie/bi/mi/basic.nhn?code=137347,리틀 포레스트2: 겨울과 봄,리틀 포레스트2: 겨울과 봄,모리 준이치,"하시모토 아이, 마츠오카 마유, 미우라 타카히로",8.46,495,121
/movie/bi/mi/basic.nhn?code=127866,구스범스,구스범스,롭 레터맨,"잭 블랙, 딜런 미네트, 오데야 러쉬",8.26,1797,103
/movie/bi/mi/basic.nhn?code=124238,헤이트풀8,헤이트풀8,쿠엔틴 타란티노,"사무엘 L. 잭슨, 커트 러셀, 제니퍼 제이슨 리",8.46,1871,167
/movie/bi/mi/basic.nhn?code=136842,빅쇼트,빅쇼트,아담 맥케이,"크리스찬 베일, 스티브 카렐, 라이언 고슬링",8.52,3139,130
/movie/bi/mi/basic.nhn?code=103545,서유기 : 모험의 시작,서유기 : 모험의 시작,"주성치, 곽자건","서기, 문장, 황보",8.62,572,110
/movie/bi/mi/basic.nhn?code=102028,시절인연,시절인연,설효로,"탕웨이, 오수파",8.47,371,124
/movie/bi/mi/basic.nhn?code=139438,유스,유스,파올로 소렌티노,"마이클 케인, 하비 케이틀, 레이첼 와이즈",8.34,1006,124
/movie/bi/mi/basic.nhn?code=142010,더 매직: 리틀톰과 도둑공주,더 매직: 리틀톰과 도둑공주,어네스토 파드롱,"카를로스 블랑코, 몬티 카스티네이라스, 마리아 카스트로",7.83,326,78
/movie/bi/mi/basic.nhn?code=124212,레버넌트: 죽음에서 돌아온 자,레버넌트: 죽음에서 돌아온 자,알레한드로 곤잘레스 이냐리투,"레오나르도 디카프리오, 톰 하디, 도널 글리슨",7.83,9909,156
/movie/bi/mi/basic.nhn?code=130757,스티브 잡스,스티브 잡스,대니 보일,"마이클 패스벤더, 케이트 윈슬렛, 세스 로건",7.49,824,122
/movie/bi/mi/basic.nhn?code=100808,앨리스 : 원더랜드에서 온 소년,앨리스 : 원더랜드에서 온 소년,허은희,"홍종현, 정소민, 정연주",7.35,485,115
/movie/bi/mi/basic.nhn?code=122473,포인트 브레이크,포인트 브레이크,에릭슨 코어,"루크 브레이시, 에드가 라미레즈, 테레사 팔머",7.52,2037,114
/movie/bi/mi/basic.nhn?code=134899,동주,동주,이준익,"강하늘, 박정민, 김인우",9.37,11130,110
/movie/bi/mi/basic.nhn?code=130850,주토피아,주토피아,"바이론 하워드, 리치 무어","지니퍼 굿윈, 제이슨 베이트먼, 샤키라",9.36,18569,108
/movie/bi/mi/basic.nhn?code=135843,귀향,귀향,조정래,"강하나, 최리, 손숙)",9.16,20787,127
/movie/bi/mi/basic.nhn?code=51787,대니쉬 걸,대니쉬 걸,톰 후퍼,"에디 레드메인, 알리시아 비칸데르, 앰버 허드",8.95,2416,119
/movie/bi/mi/basic.nhn?code=139674,순정,순정,이은희,"디오, 김소현, 연준석",8.84,2993,113
/movie/bi/mi/basic.nhn?code=129072,스포트라이트,스포트라이트,토마스 맥카시,"마크 러팔로, 레이첼 맥아담스, 마이클 키튼",8.94,2585,129
/movie/bi/mi/basic.nhn?code=10453,졸업,졸업,마이크 니콜스,"앤 밴크로프트, 더스틴 호프만, 캐서린 로스",8.54,403,106
/movie/bi/mi/basic.nhn?code=101962,캐롤,캐롤,토드 헤인즈,"케이트 블란쳇, 루니 마라, 카일 챈들러",8.59,3894,118
/movie/bi/mi/basic.nhn?code=145376,최강전사 미니특공대 : 영웅의 탄생,최강전사 미니특공대 : 영웅의 탄생,이영준,"[국내] 
						
							전체 관람가",8.4,543,68
/movie/bi/mi/basic.nhn?code=136893,좋아해줘,좋아해줘,박현진,"이미연, 최지우, 김주혁",8.25,3785,123
/movie/bi/mi/basic.nhn?code=113301,앨빈과 슈퍼밴드: 악동 어드벤처,앨빈과 슈퍼밴드: 악동 어드벤처,월트 베커,"저스틴 롱, 제이슨 리, 매튜 그레이 구블러",8.29,880,92
/movie/bi/mi/basic.nhn?code=75426,데드풀,데드풀,팀 밀러,라이언 레이놀즈,8.2,15155,106
/movie/bi/mi/basic.nhn?code=130903,검사외전,검사외전,이일형,"황정민, 강동원",7.94,27632,126
